date,code,name,12m_low,12m_high,day_low,day_high,day_price,previous,change,changepct,volume,adjust,adjusted_price,pct_from_12m_low,pct_from_12m_high,daily_return,daily_volatility,ma_5,ma_10,next_day_price,next_day_return,target,Stock,Price,Timestamp
2022-01-02,ABSA,Absa Bank Kenya Plc,8.6,12.95,11.7,11.95,11.8,11.85,-0.05,0.42%,102100.0,,11.8,37.20930232558141,8.880308880308869,-0.0499999999999989,0.25,11.8,11.815,11.85,0.0499999999999989,Hold,,,
2022-01-03,ABSA,Absa Bank Kenya Plc,8.6,12.95,11.3,12.1,11.9,11.9,,0.0,24500.0,,11.9,38.37209302325582,8.1081081081081,0.0,0.7999999999999989,12.02,11.945,12.0,0.0999999999999996,Buy,,,
2022-01-04,ABSA,Absa Bank Kenya Plc,8.7,12.95,12.0,12.5,12.1,12.45,-0.35,2.81%,141000.0,,12.1,39.08045977011495,6.563706563706562,-0.3499999999999996,0.5,12.38,12.39,12.35,0.25,Buy,,,
2022-01-07,ABSA,Absa Bank Kenya Plc,10.55,16.7,10.5,10.8,10.6,10.45,0.15,1.44%,67300.0,,10.6,0.4739336492890894,36.52694610778443,0.1500000000000003,0.3000000000000007,10.36,10.45,10.6,0.0,Hold,,,
2022-01-08,ABSA,Absa Bank Kenya Plc,10.55,16.7,11.05,11.55,11.25,11.05,0.2,1.81%,226100.0,,11.25,6.6350710900473855,32.63473053892215,0.1999999999999993,0.5,10.82,10.685,11.15,-0.0999999999999996,Sell,,,
2022-01-09,ABSA,Absa Bank Kenya Plc,10.55,16.7,11.8,12.0,12.0,11.85,0.15,1.27%,67200.0,,12.0,13.744075829383878,28.14371257485029,0.1500000000000003,0.1999999999999993,11.81,11.9,12.0,0.0,Hold,,,
2022-01-11,ABSA,Absa Bank Kenya Plc,10.55,16.7,11.2,12.25,11.35,11.25,0.1,0.89%,52400.0,,11.35,7.582938388625582,32.035928143712574,0.0999999999999996,1.0500000000000007,11.29,11.445,11.45,0.0999999999999996,Buy,,,
2022-01-12,ABSA,Absa Bank Kenya Plc,10.55,16.7,11.8,12.0,11.95,11.65,0.3,2.58%,31500.0,,11.95,13.270142180094773,28.44311377245509,0.2999999999999989,0.1999999999999993,11.69,11.665,11.8,-0.1499999999999985,Sell,,,
2022-02-02,ABSA,Absa Bank Kenya Plc,8.6,12.95,11.8,11.95,11.85,11.8,0.05,0.42%,141200.0,,11.85,37.7906976744186,8.494208494208493,0.0499999999999989,0.1499999999999985,11.81,11.805,11.8,-0.0499999999999989,Hold,,,
2022-02-03,ABSA,Absa Bank Kenya Plc,8.6,12.95,11.9,12.1,12.0,11.9,0.1,0.84%,66300.0,,12.0,39.53488372093024,7.335907335907331,0.0999999999999996,0.1999999999999993,11.98,11.975,12.0,0.0,Hold,,,
2022-02-06,ABSA,Absa Bank Kenya Plc,10.55,16.7,10.2,10.7,10.3,10.25,0.05,0.49%,75200.0,,10.3,-2.3696682464454977,38.32335329341316,0.0500000000000007,0.5,10.18,10.008,10.5,0.1999999999999993,Buy,,,
2022-02-08,ABSA,Absa Bank Kenya Plc,10.55,16.7,11.1,11.3,11.15,11.25,-0.1,0.89%,961100.0,,11.15,5.687203791469191,33.23353293413173,-0.0999999999999996,0.200000000000001,10.95,10.745,11.2,0.0499999999999989,Hold,,,
2022-02-09,ABSA,Absa Bank Kenya Plc,10.55,16.7,11.9,12.05,12.0,12.0,,0.0,65800.0,,12.0,13.744075829383878,28.14371257485029,0.0,0.1500000000000003,11.87,11.864999999999998,12.0,0.0,Hold,,,
2022-02-11,ABSA,Absa Bank Kenya Plc,10.55,16.7,11.3,11.6,11.45,11.35,0.1,0.88%,77600.0,,11.45,8.530805687203777,31.437125748503,0.0999999999999996,0.2999999999999989,11.31,11.425,11.5,0.0500000000000007,Hold,,,
2022-02-12,ABSA,Absa Bank Kenya Plc,10.55,16.7,11.65,12.0,11.8,11.95,-0.15,1.26%,102500.0,,11.8,11.848341232227488,29.34131736526945,-0.1499999999999985,0.3499999999999996,11.72,11.675,12.0,0.1999999999999993,Buy,,,
